station_id,station_name,station_code,nfc_code,country,lat,lon,analysis_period,data_period,par_id,non_missing,n_start,n_end,mean,median,std_dev,mk_stat,norm_mk_stat,mk_p_val,trend,sen_slp,symbol,link
23652,"Otter Lake Stream, Adirondacks",US17,1A2-078S,US,43.182,-74.5022,1998-2012,1998-2012,ESO4X,13,5,3,90.342407795,94.7441397143,14.7860486984,-60.0,-3.59952436891,0.00031879975808,decreasing,-3.09669524119,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23652_ESO4X_1998-2012.png
23652,"Otter Lake Stream, Adirondacks",US17,1A2-078S,US,43.182,-74.5022,1998-2012,1998-2012,ESO4_ECl,13,5,3,101.435856979,105.636107143,15.4301078882,-58.0,-3.47750659369,0.000506100602599,decreasing,-3.12876367334,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23652_ESO4_ECl_1998-2012.png
23652,"Otter Lake Stream, Adirondacks",US17,1A2-078S,US,43.182,-74.5022,1998-2012,1998-2012,ECa_EMg,13,5,3,91.1863656555,93.9398367724,10.009505848,-50.0,-2.98943549282,0.00279493456989,decreasing,-1.32565162037,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23652_ECa_EMg_1998-2012.png
23652,"Otter Lake Stream, Adirondacks",US17,1A2-078S,US,43.182,-74.5022,1998-2012,1998-2012,ECaX_EMgX,13,5,3,88.8429625186,91.7097765101,9.89413276048,-52.0,-3.11145326804,0.00186168937844,decreasing,-1.36438751687,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23652_ECaX_EMgX_1998-2012.png
23652,"Otter Lake Stream, Adirondacks",US17,1A2-078S,US,43.182,-74.5022,1998-2012,1998-2012,ANC,13,5,3,11.4384177877,11.7320082564,8.61771580478,-12.0,-0.671097763695,0.502158251501,no trend,-0.487252073267,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23652_ANC_1998-2012.png
23658,"East Branch Neversink River, Catskills",US23,143400680,US,41.9869,-74.5031,1998-2012,1998-2012,Al,15,5,5,166.493843258,169.5,76.0399242496,-71.0,-3.46410161514,0.000532005505139,decreasing,-12.6,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23658_Al_1998-2012.png
23658,"East Branch Neversink River, Catskills",US23,143400680,US,41.9869,-74.5031,1998-2012,1998-2012,TOC,15,5,5,2.42802614267,2.25,0.515700544208,-50.0,-2.42784582539,0.0151887984983,decreasing,-0.0782612060061,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23658_TOC_1998-2012.png
23658,"East Branch Neversink River, Catskills",US23,143400680,US,41.9869,-74.5031,1998-2012,1998-2012,EH,15,5,5,9.51765623245,9.77237220956,3.99960465842,-70.0,-3.42722747391,0.000609778031338,decreasing,-0.839033272482,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23658_EH_1998-2012.png
23658,"East Branch Neversink River, Catskills",US23,143400680,US,41.9869,-74.5031,1998-2012,1998-2012,ESO4,15,5,5,82.7653029449,85.3546269613,10.8732953582,-93.0,-4.55281926561,5.29317445896e-06,decreasing,-2.32101901133,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23658_ESO4_1998-2012.png
23658,"East Branch Neversink River, Catskills",US23,143400680,US,41.9869,-74.5031,1998-2012,1998-2012,ECl,15,5,5,11.5189581071,11.4285714286,1.60172990338,-60.0,-2.92332456527,0.00346315318268,decreasing,-0.233893776722,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23658_ECl_1998-2012.png
23658,"East Branch Neversink River, Catskills",US23,143400680,US,41.9869,-74.5031,1998-2012,1998-2012,ENO3,15,5,5,20.1473646708,14.378664633,16.182494009,15.0,0.692820323028,0.488422316623,no trend,0.384327533893,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23658_ENO3_1998-2012.png
23658,"East Branch Neversink River, Catskills",US23,143400680,US,41.9869,-74.5031,1998-2012,1998-2012,ESO4X,15,5,5,81.5788502599,84.2071108829,10.7552156145,-93.0,-4.55281926561,5.29317445896e-06,decreasing,-2.27555142608,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23658_ESO4X_1998-2012.png
23658,"East Branch Neversink River, Catskills",US23,143400680,US,41.9869,-74.5031,1998-2012,1998-2012,ESO4_ECl,15,5,5,94.284261052,96.5773809524,12.076977281,-87.0,-4.25589627003,2.08213229804e-05,decreasing,-2.66741803747,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23658_ESO4_ECl_1998-2012.png
23658,"East Branch Neversink River, Catskills",US23,143400680,US,41.9869,-74.5031,1998-2012,1998-2012,ECa_EMg,9,0,5,80.1380537842,81.0547116435,6.89049276991,-26.0,-2.60643017571,0.00914914757959,decreasing,-2.41242623244,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23658_ECa_EMg_1998-2012.png
23658,"East Branch Neversink River, Catskills",US23,143400680,US,41.9869,-74.5031,1998-2012,1998-2012,ECaX_EMgX,9,0,5,77.6182915375,78.761454553,6.68602233345,-26.0,-2.60643017571,0.00914914757959,decreasing,-2.28657978863,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23658_ECaX_EMgX_1998-2012.png
23658,"East Branch Neversink River, Catskills",US23,143400680,US,41.9869,-74.5031,1998-2012,1998-2012,ANC,9,0,5,1.78198091587,-4.50262039881,25.4125078427,24.0,2.39791576166,0.0164886567277,increasing,3.17684650781,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23658_ANC_1998-2012.png
23659,"Rondout Creek, Catskills",US24,1364959,US,41.9367,-74.3764,1998-2012,1998-2012,Al,15,5,5,111.920170675,112.95,60.324689676,-43.0,-2.07846096908,0.0376669222286,decreasing,-9.78,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23659_Al_1998-2012.png
23659,"Rondout Creek, Catskills",US24,1364959,US,41.9367,-74.3764,1998-2012,1998-2012,TOC,15,5,5,1.80791285309,1.83780000326,0.49092978545,-25.0,-1.19061134433,0.233806196056,no trend,-0.0390749981505,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23659_TOC_1998-2012.png
23659,"Rondout Creek, Catskills",US24,1364959,US,41.9367,-74.3764,1998-2012,1998-2012,EH,15,5,5,3.97101759656,3.19889510969,2.64335950439,-47.0,-2.2764096328,0.0228215036715,decreasing,-0.223904126171,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23659_EH_1998-2012.png
23659,"Rondout Creek, Catskills",US24,1364959,US,41.9367,-74.3764,1998-2012,1998-2012,ESO4,15,5,5,88.7650495092,89.5833333333,11.3437971364,-98.0,-4.8061437768,1.53869263642e-06,decreasing,-2.39762016154,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23659_ESO4_1998-2012.png
23659,"Rondout Creek, Catskills",US24,1364959,US,41.9367,-74.3764,1998-2012,1998-2012,ECl,15,5,5,12.4302358134,12.4575884945,1.76480312311,-58.0,-2.82422881729,0.00473945359776,decreasing,-0.277713051795,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23659_ECl_1998-2012.png
23659,"Rondout Creek, Catskills",US24,1364959,US,41.9367,-74.3764,1998-2012,1998-2012,ENO3,15,5,5,20.0655146386,15.3082664639,18.2561167092,-5.0,-0.197948663722,0.84308522927,no trend,-0.169728319959,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23659_ENO3_1998-2012.png
23659,"Rondout Creek, Catskills",US24,1364959,US,41.9367,-74.3764,1998-2012,1998-2012,ESO4X,15,5,5,87.4847352204,88.1119047619,11.2080312655,-99.0,-4.84974226119,1.23622000392e-06,decreasing,-2.37936273163,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23659_ESO4X_1998-2012.png
23659,"Rondout Creek, Catskills",US24,1364959,US,41.9367,-74.3764,1998-2012,1998-2012,ESO4_ECl,15,5,5,101.195285323,102.013860299,12.7217518091,-91.0,-4.45384493375,8.43460277045e-06,decreasing,-2.68167080418,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23659_ESO4_ECl_1998-2012.png
23659,"Rondout Creek, Catskills",US24,1364959,US,41.9367,-74.3764,1998-2012,1998-2012,ECa_EMg,9,0,5,98.9857829973,98.3333333333,7.253775811,-12.0,-1.14682927731,0.251452186508,no trend,-1.19983982311,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23659_ECa_EMg_1998-2012.png
23659,"Rondout Creek, Catskills",US24,1364959,US,41.9367,-74.3764,1998-2012,1998-2012,ECaX_EMgX,9,0,5,96.2747088325,95.9367619048,7.03777543684,-10.0,-0.938314863257,0.348082623633,no trend,-1.14846584441,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23659_ECaX_EMgX_1998-2012.png
23659,"Rondout Creek, Catskills",US24,1364959,US,41.9367,-74.3764,1998-2012,1998-2012,ANC,9,0,5,22.4814127538,13.5318098025,37.0613984471,20.0,1.98088693354,0.0476039547279,increasing,2.88212247808,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23659_ANC_1998-2012.png
23660,"West Branch Neversink River at Winnisook, Catskills",US25,1434021,US,41.9725,-74.4483,1998-2012,1998-2012,Al,15,5,5,276.944554155,308.15,126.313009359,-59.0,-2.87025562397,0.0041014008619,decreasing,-23.1604842455,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23660_Al_1998-2012.png
23660,"West Branch Neversink River at Winnisook, Catskills",US25,1434021,US,41.9725,-74.4483,1998-2012,1998-2012,TOC,15,5,5,2.2203627113,2.2,0.212426333356,-37.0,-1.79180628893,0.073164001083,no trend,-0.0208575003151,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23660_TOC_1998-2012.png
23660,"West Branch Neversink River at Winnisook, Catskills",US25,1434021,US,41.9725,-74.4483,1998-2012,1998-2012,EH,15,5,5,15.9284901021,16.2181009736,5.35653069916,-63.0,-3.06820428769,0.00215349345801,decreasing,-1.00436757779,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23660_EH_1998-2012.png
23660,"West Branch Neversink River at Winnisook, Catskills",US25,1434021,US,41.9725,-74.4483,1998-2012,1998-2012,ESO4,15,5,5,86.4869314514,86.955651617,11.4546594545,-89.0,-4.35487060189,1.33145544878e-05,decreasing,-2.24169023731,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23660_ESO4_1998-2012.png
23660,"West Branch Neversink River at Winnisook, Catskills",US25,1434021,US,41.9725,-74.4483,1998-2012,1998-2012,ECl,15,5,5,10.4476933349,10.6345267636,1.4390359189,-52.0,-2.52694157337,0.011506064263,decreasing,-0.194459917962,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23660_ECl_1998-2012.png
23660,"West Branch Neversink River at Winnisook, Catskills",US25,1434021,US,41.9725,-74.4483,1998-2012,1998-2012,ENO3,15,5,5,19.4432985377,15.8085366098,15.1688859393,27.0,1.28666631419,0.198210619039,no trend,0.585020911292,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23660_ENO3_1998-2012.png
23660,"West Branch Neversink River at Winnisook, Catskills",US25,1434021,US,41.9725,-74.4483,1998-2012,1998-2012,ESO4X,15,5,5,85.4108190379,85.9646150039,11.3466271499,-89.0,-4.35487060189,1.33145544878e-05,decreasing,-2.22075648831,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23660_ESO4X_1998-2012.png
23660,"West Branch Neversink River at Winnisook, Catskills",US25,1434021,US,41.9725,-74.4483,1998-2012,1998-2012,ESO4_ECl,15,5,5,96.9346247863,96.8452380952,12.5462599616,-83.0,-4.0579476063,4.95058704524e-05,decreasing,-2.48679638564,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23660_ESO4_ECl_1998-2012.png
23660,"West Branch Neversink River at Winnisook, Catskills",US25,1434021,US,41.9725,-74.4483,1998-2012,1998-2012,ECa_EMg,9,0,5,65.7770247523,66.6087010937,4.98153521953,-12.0,-1.14682927731,0.251452186508,no trend,-0.79187615076,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23660_ECa_EMg_1998-2012.png
23660,"West Branch Neversink River at Winnisook, Catskills",US25,1434021,US,41.9725,-74.4483,1998-2012,1998-2012,ECaX_EMgX,9,0,5,63.4962814158,64.5320312198,4.83665334268,-12.0,-1.14682927731,0.251452186508,no trend,-0.731052143607,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23660_ECaX_EMgX_1998-2012.png
23660,"West Branch Neversink River at Winnisook, Catskills",US25,1434021,US,41.9725,-74.4483,1998-2012,1998-2012,ANC,9,0,5,-19.8065235373,-21.1005536153,20.2143619465,32.0,3.23197341788,0.00122938491894,increasing,4.37926928408,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23660_ANC_1998-2012.png
23661,"Biscuit Brook, Catskills",US26,1434025,US,42.0111,-74.4147,1998-2012,1998-2011,Al,14,5,4,57.8354342136,57.6203575821,21.7188045615,-9.0,-0.437959121161,0.661415917008,no trend,-1.025,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23661_Al_1998-2011.png
23661,"Biscuit Brook, Catskills",US26,1434025,US,42.0111,-74.4147,1998-2012,1998-2011,TOC,14,5,5,1.74546752039,1.7,0.219666610495,-6.0,-0.276078815187,0.78248753161,no trend,-0.00335384501342,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23661_TOC_1998-2011.png
23661,"Biscuit Brook, Catskills",US26,1434025,US,42.0111,-74.4147,1998-2012,1998-2011,EH,14,5,5,0.919054631767,0.706495450916,0.477998098883,11.0,0.547448901451,0.584070366946,no trend,0.0093390426371,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23661_EH_1998-2011.png
23661,"Biscuit Brook, Catskills",US26,1434025,US,42.0111,-74.4147,1998-2012,1998-2011,ESO4,14,5,5,86.119645133,84.1938840858,12.2527813806,-82.0,-4.44099593445,8.95434868164e-06,decreasing,-2.735265192,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23661_ESO4_1998-2011.png
23661,"Biscuit Brook, Catskills",US26,1434025,US,42.0111,-74.4147,1998-2012,1998-2011,ECl,14,5,5,12.40213701,12.0777839672,1.78612576365,-49.0,-2.62775472697,0.00859504637602,decreasing,-0.296956499721,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23661_ECl_1998-2011.png
23661,"Biscuit Brook, Catskills",US26,1434025,US,42.0111,-74.4147,1998-2012,1998-2011,ENO3,14,5,5,16.5927525737,14.5078342305,6.41359643568,5.0,0.218979560581,0.82666596967,no trend,0.130988872669,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23661_ENO3_1998-2011.png
23661,"Biscuit Brook, Catskills",US26,1434025,US,42.0111,-74.4147,1998-2012,1998-2011,ESO4X,14,5,5,84.8422250209,83.0106906893,12.1141383484,-83.0,-4.4890809919,7.15310990373e-06,decreasing,-2.71931800178,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23661_ESO4X_1998-2011.png
23661,"Biscuit Brook, Catskills",US26,1434025,US,42.0111,-74.4147,1998-2012,1998-2011,ESO4_ECl,14,5,5,98.521782143,95.6852498629,13.6546166731,-73.0,-3.94163209045,8.09290463986e-05,decreasing,-2.90038253443,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23661_ESO4_ECl_1998-2011.png
23661,"Biscuit Brook, Catskills",US26,1434025,US,42.0111,-74.4147,1998-2012,1998-2011,ECa_EMg,8,0,5,128.501837836,129.339053977,11.4813219409,-22.0,-2.59807621135,0.00937476845943,decreasing,-4.31257168195,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23661_ECa_EMg_1998-2011.png
23661,"Biscuit Brook, Catskills",US26,1434025,US,42.0111,-74.4147,1998-2012,1998-2011,ECaX_EMgX,8,0,5,125.85339055,126.459444416,11.3498391657,-22.0,-2.59807621135,0.00937476845943,decreasing,-4.20498365851,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23661_ECaX_EMgX_1998-2011.png
23661,"Biscuit Brook, Catskills",US26,1434025,US,42.0111,-74.4147,1998-2012,1998-2011,ANC,8,0,5,39.6336523717,38.4325237746,5.38820852575,12.0,1.36089706309,0.173546221788,no trend,0.882951867363,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23661_ANC_1998-2011.png
23662,"Little Hope Pond, Adirondacks",US27,020058O,US,44.5158,-74.1252,1998-2012,1998-2012,Al,13,5,3,204.938461538,202.5,33.2537538849,-28.0,-1.64723996543,0.0995087321592,no trend,-4.40583333333,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23662_Al_1998-2012.png
23662,"Little Hope Pond, Adirondacks",US27,020058O,US,44.5158,-74.1252,1998-2012,1998-2012,TOC,15,5,5,11.5663541667,11.3,1.47253371266,-45.0,-2.17743530094,0.0294481042143,decreasing,-0.195,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23662_TOC_1998-2012.png
23662,"Little Hope Pond, Adirondacks",US27,020058O,US,44.5158,-74.1252,1998-2012,1998-2012,EH,15,5,5,1.51568271523,1.31825673856,1.18279398689,-54.0,-2.62603732134,0.00863853450847,decreasing,-0.101897270733,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23662_EH_1998-2012.png
23662,"Little Hope Pond, Adirondacks",US27,020058O,US,44.5158,-74.1252,1998-2012,1998-2012,ESO4,15,5,5,61.7302907594,56.25,13.0088932468,-70.0,-3.41880330515,0.000628971753311,decreasing,-2.5,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23662_ESO4_1998-2012.png
23662,"Little Hope Pond, Adirondacks",US27,020058O,US,44.5158,-74.1252,1998-2012,1998-2012,ECl,15,5,5,7.7490572914,8.57142857143,3.21061334709,-11.0,-0.500208463632,0.616928299469,no trend,-0.0199523978326,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23662_ECl_1998-2012.png
23662,"Little Hope Pond, Adirondacks",US27,020058O,US,44.5158,-74.1252,1998-2012,1998-2012,ENO3,15,5,5,2.08516312475,1.42857142857,2.07477355011,-29.0,-1.38564064606,0.165856660343,no trend,-0.0908333333333,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23662_ENO3_1998-2012.png
23662,"Little Hope Pond, Adirondacks",US27,020058O,US,44.5158,-74.1252,1998-2012,1998-2012,ESO4X,15,5,5,60.9321378584,55.3671428571,12.8136121023,-72.0,-3.51789905312,0.000434977796902,decreasing,-2.42512895091,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23662_ESO4X_1998-2012.png
23662,"Little Hope Pond, Adirondacks",US27,020058O,US,44.5158,-74.1252,1998-2012,1998-2012,ESO4_ECl,15,5,5,69.4793480508,65.2083333333,15.1511986637,-54.0,-2.62603732134,0.00863853450847,decreasing,-2.96268673977,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23662_ESO4_ECl_1998-2012.png
23662,"Little Hope Pond, Adirondacks",US27,020058O,US,44.5158,-74.1252,1998-2012,1998-2012,ECa_EMg,15,5,5,120.783152085,136.166668372,49.0465128538,-33.0,-1.58358930978,0.113287208222,no trend,-1.61211904762,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23662_ECa_EMg_1998-2012.png
23662,"Little Hope Pond, Adirondacks",US27,020058O,US,44.5158,-74.1252,1998-2012,1998-2012,ECaX_EMgX,15,5,5,118.977621736,134.137195541,48.3312100419,-31.0,-1.48461497792,0.137645845518,no trend,-1.66818645578,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23662_ECaX_EMgX_1998-2012.png
23662,"Little Hope Pond, Adirondacks",US27,020058O,US,44.5158,-74.1252,1998-2012,1998-2012,ANC,15,5,5,81.3891986042,100.315549251,50.6806160493,27.0,1.28666631419,0.198210619039,no trend,1.00249609659,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23662_ANC_1998-2012.png
23663,"Big Hope Pond, Adirondacks",US28,020059O,US,44.5119,-74.125,1998-2012,1998-2012,Al,13,5,3,115.719230769,110.6,14.0055277549,-28.0,-1.64723996543,0.0995087321592,no trend,-1.72916666667,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23663_Al_1998-2012.png
23663,"Big Hope Pond, Adirondacks",US28,020059O,US,44.5119,-74.125,1998-2012,1998-2012,TOC,15,5,5,8.37140236667,8.2,0.535250929695,-11.0,-0.494871659305,0.620690717075,no trend,-0.0291666666667,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23663_TOC_1998-2012.png
23663,"Big Hope Pond, Adirondacks",US28,020059O,US,44.5119,-74.125,1998-2012,1998-2012,EH,15,5,5,0.645320298563,0.582103217771,0.469356960249,-24.0,-1.13960110172,0.254452526153,no trend,-0.0182939682129,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23663_EH_1998-2012.png
23663,"Big Hope Pond, Adirondacks",US28,020059O,US,44.5119,-74.125,1998-2012,1998-2012,ESO4,15,5,5,65.3199282941,67.7083333333,13.8011092717,-81.0,-3.95897327444,7.52726584174e-05,decreasing,-3.03332799658,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23663_ESO4_1998-2012.png
23663,"Big Hope Pond, Adirondacks",US28,020059O,US,44.5119,-74.125,1998-2012,1998-2012,ECl,15,5,5,17.1901007478,17.2684458399,7.99153696638,-3.0,-0.0989743318611,0.921158650225,no trend,-0.220071428571,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23663_ECl_1998-2012.png
23663,"Big Hope Pond, Adirondacks",US28,020059O,US,44.5119,-74.125,1998-2012,1998-2012,ENO3,15,5,5,1.04422212995,1.10059432093,0.848358269301,-48.0,-2.3364104602,0.0194698593049,decreasing,-0.10839186494,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23663_ENO3_1998-2012.png
23663,"Big Hope Pond, Adirondacks",US28,020059O,US,44.5119,-74.125,1998-2012,1998-2012,ESO4X,15,5,5,63.5493479171,66.0897619048,13.763166852,-83.0,-4.0579476063,4.95058704524e-05,decreasing,-2.91667056247,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23663_ESO4X_1998-2012.png
23663,"Big Hope Pond, Adirondacks",US28,020059O,US,44.5119,-74.125,1998-2012,1998-2012,ESO4_ECl,15,5,5,82.5100290419,84.2167797619,16.4641208631,-73.0,-3.563075947,0.000366534579662,decreasing,-2.54867251619,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23663_ESO4_ECl_1998-2012.png
23663,"Big Hope Pond, Adirondacks",US28,020059O,US,44.5119,-74.125,1998-2012,1998-2012,ECa_EMg,15,5,5,123.990694713,142.783760243,49.8623069225,-27.0,-1.28666631419,0.198210619039,no trend,-0.646795381799,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23663_ECa_EMg_1998-2012.png
23663,"Big Hope Pond, Adirondacks",US28,020059O,US,44.5119,-74.125,1998-2012,1998-2012,ECaX_EMgX,15,5,5,119.985401239,138.771274985,48.3908080627,-33.0,-1.58358930978,0.113287208222,no trend,-0.802152313653,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23663_ECaX_EMgX_1998-2012.png
23663,"Big Hope Pond, Adirondacks",US28,020059O,US,44.5119,-74.125,1998-2012,1998-2012,ANC,15,5,5,78.3010763832,98.4333329643,52.0191064587,43.0,2.07846096908,0.0376669222286,increasing,1.72506808214,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23663_ANC_1998-2012.png
23664,"East Copperas Pond, Adirondacks",US29,020138O,US,44.3119,-74.3722,1998-2012,1998-2012,Al,13,5,3,57.3769230769,56.0,3.96146097758,-6.0,-0.307728727448,0.758288758433,no trend,-0.0465277777778,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23664_Al_1998-2012.png
23664,"East Copperas Pond, Adirondacks",US29,020138O,US,44.3119,-74.3722,1998-2012,1998-2012,TOC,15,5,5,10.6045492,11.0,1.19625293371,35.0,1.68669940447,0.0916611666706,no trend,0.133333333333,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23664_TOC_1998-2012.png
23664,"East Copperas Pond, Adirondacks",US29,020138O,US,44.3119,-74.3722,1998-2012,1998-2012,EH,15,5,5,26.2500458944,26.607250598,8.20932717116,-24.0,-1.13960110172,0.254452526153,no trend,-0.254174986826,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23664_EH_1998-2012.png
23664,"East Copperas Pond, Adirondacks",US29,020138O,US,44.3119,-74.3722,1998-2012,1998-2012,ESO4,15,5,5,35.7173066563,31.0198527057,12.2840893398,-83.0,-4.0579476063,4.95058704524e-05,decreasing,-2.56354166667,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23664_ESO4_1998-2012.png
23664,"East Copperas Pond, Adirondacks",US29,020138O,US,44.3119,-74.3722,1998-2012,1998-2012,ECl,15,5,5,5.44907968468,5.82371428571,2.26164030852,-29.0,-1.39362711361,0.163430236471,no trend,-0.0627936507937,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23664_ECl_1998-2012.png
23664,"East Copperas Pond, Adirondacks",US29,020138O,US,44.3119,-74.3722,1998-2012,1998-2012,ENO3,15,5,5,1.09132637291,1.00714285714,0.635383721252,-11.0,-0.494871659305,0.620690717075,no trend,-0.0215006103296,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23664_ENO3_1998-2012.png
23664,"East Copperas Pond, Adirondacks",US29,020138O,US,44.3119,-74.3722,1998-2012,1998-2012,ESO4X,15,5,5,35.1560514487,30.2948311835,12.2072419545,-83.0,-4.0579476063,4.95058704524e-05,decreasing,-2.58278584664,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1998-2012\23664_ESO4X_1998-2012.png
